Date,Close/Last,Volume,Open,High,Low
01/05/2018,$1200.00,N/A,$1200.00,$1200.00,$1200.00
01/04/2018,$1200.00,N/A,$1200.00,$1200.00,$1200.00
01/03/2018,$1200.00,N/A,$1200.00,$1200.00,$1200.00
01/02/2018,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/29/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/28/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/27/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/26/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/22/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/21/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/20/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/19/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/18/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/15/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/14/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/13/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/12/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/11/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/08/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/07/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/06/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/05/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/04/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
12/01/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/30/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/29/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/28/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/27/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/24/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/22/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/21/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/20/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/17/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/16/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/15/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/14/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/13/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/10/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/09/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/08/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/07/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/06/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/03/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/02/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
11/01/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/31/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/30/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/27/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/26/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/25/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/24/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/23/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/20/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/19/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/18/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/17/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/16/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/13/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/12/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/11/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/10/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/09/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/06/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/05/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/04/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/03/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
10/02/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/29/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/28/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/27/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/26/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/25/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/22/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/21/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/20/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/19/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/18/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/15/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/14/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/13/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/12/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/11/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/08/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/07/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/06/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/05/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
09/01/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/31/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/30/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/29/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/28/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/25/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/24/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/23/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/22/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/21/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/18/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/17/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/16/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/15/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/14/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/11/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/10/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/09/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/08/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/07/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/04/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/03/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/02/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
08/01/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/31/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/28/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/27/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/26/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/25/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/24/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/21/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/20/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/19/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/18/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/17/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/14/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/13/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/12/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/11/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/10/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/07/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/06/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/05/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
07/03/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
06/30/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
06/29/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
06/28/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
06/27/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
06/26/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
06/23/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
06/22/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
06/21/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
06/20/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
06/19/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
06/16/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
06/15/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
06/14/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
06/13/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
06/12/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
06/09/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
06/08/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
06/07/2017,$1200.00,N/A,$1200.00,$1200.00,$1200.00
06/06/2017,$750.00,N/A,$750.00,$750.00,$750.00
06/05/2017,$750.00,5,$750.00,$750.00,$750.00
06/02/2017,$700.00,15,$650.00,$700.00,$550.00
06/01/2017,$1000.00,N/A,$1000.00,$1000.00,$1000.00
05/31/2017,$1000.00,N/A,$1000.00,$1000.00,$1000.00
05/30/2017,$1000.00,N/A,$1000.00,$1000.00,$1000.00
05/26/2017,$1000.00,N/A,$1000.00,$1000.00,$1000.00
05/25/2017,$1000.00,N/A,$1000.00,$1000.00,$1000.00
05/24/2017,$1000.00,N/A,$1000.00,$1000.00,$1000.00
05/23/2017,$1000.00,N/A,$1000.00,$1000.00,$1000.00
05/22/2017,$1000.00,N/A,$1000.00,$1000.00,$1000.00
05/19/2017,$1000.00,N/A,$1000.00,$1000.00,$1000.00
05/18/2017,$1000.00,N/A,$1000.00,$1000.00,$1000.00
05/17/2017,$1000.00,1,$1000.00,$1000.00,$1000.00
05/16/2017,$800.00,12,$880.00,$900.00,$710.00
05/15/2017,$890.00,N/A,$890.00,$890.00,$890.00
05/12/2017,$890.00,28,$880.00,$890.00,$880.00
05/11/2017,$900.00,19,$690.00,$900.00,$690.00
05/10/2017,$640.00,7,$550.00,$750.00,$550.00
05/09/2017,$400.00,167,$50.00,$400.00,$50.00
05/08/2017,$50.00,2155,$10.00,$70.00,$10.00
05/05/2017,$50005.00,N/A,$50005.00,$50005.00,$50005.00
05/04/2017,$50005.00,N/A,$50005.00,$50005.00,$50005.00
05/03/2017,$50005.00,N/A,$50005.00,$50005.00,$50005.00
05/02/2017,$50005.00,N/A,$50005.00,$50005.00,$50005.00
05/01/2017,$50005.00,N/A,$50005.00,$50005.00,$50005.00
04/28/2017,$50005.00,N/A,$50005.00,$50005.00,$50005.00
04/27/2017,$50005.00,N/A,$50005.00,$50005.00,$50005.00
04/26/2017,$50005.00,N/A,$50005.00,$50005.00,$50005.00
04/25/2017,$50005.00,N/A,$50005.00,$50005.00,$50005.00
04/24/2017,$50005.00,N/A,$50005.00,$100000.00,$10.00
